game_date,batter,pitcher,events,description,launch_speed,launch_angle,home_team,away_team,p_throws,stand,pitch_type,release_speed,effective_speed
2025-03-28,670224,680767,home_run,hit_into_play,108.1,22,TB,COL,R,L,FF,97.4,97.5
2025-03-28,686668,664126,strikeout,swinging_strike,,,TB,COL,R,R,FF,95.8,97.2
2025-03-28,686668,664126,,foul,94.5,-16,TB,COL,R,R,SL,82.6,83.2
2025-03-28,686668,664126,,blocked_ball,,,TB,COL,R,R,SL,84.5,85.7
2025-03-28,686668,664126,,ball,,,TB,COL,R,R,FF,96.9,97.8
2025-03-28,686668,664126,,swinging_strike,,,TB,COL,R,R,SL,84.8,85.9
2025-03-28,686668,664126,,called_strike,,,TB,COL,R,R,SL,86.0,87.5
2025-03-28,686668,664126,,ball,,,TB,COL,R,R,FF,96.3,97.9
2025-03-28,687597,664126,walk,ball,,,TB,COL,R,R,SL,85.0,85.6
2025-03-28,687597,664126,,ball,,,TB,COL,R,R,FF,96.8,97.7
2025-03-28,687597,664126,,ball,,,TB,COL,R,R,CH,93.6,94.5
2025-03-28,687597,664126,,ball,,,TB,COL,R,R,SL,85.1,85.6
2025-03-28,687597,664126,,foul,,,TB,COL,R,R,FF,97.3,98.3
2025-03-28,687597,664126,,swinging_strike,,,TB,COL,R,R,FF,96.4,96.1
2025-03-28,687597,664126,,called_strike,,,TB,COL,R,R,FF,97.6,98.5
2025-03-28,571657,664126,strikeout,swinging_strike_blocked,,,TB,COL,R,R,SL,83.3,84.0
2025-03-28,571657,664126,,ball,,,TB,COL,R,R,CH,94.0,95.0
2025-03-28,571657,664126,,foul,75.8,55,TB,COL,R,R,SL,83.5,84.6
2025-03-28,571657,664126,,foul,89.8,22,TB,COL,R,R,FF,97.0,98.3
2025-03-28,571657,664126,,called_strike,,,TB,COL,R,R,FF,97.7,98.9
2025-03-28,571657,664126,,blocked_ball,,,TB,COL,R,R,SL,84.8,86.0
2025-03-28,605361,664126,walk,blocked_ball,,,TB,COL,R,L,FF,97.8,97.8
2025-03-28,605361,664126,,foul,87.9,72,TB,COL,R,L,FF,95.6,95.9
2025-03-28,605361,664126,,called_strike,,,TB,COL,R,L,FF,96.6,97.4
2025-03-28,605361,664126,,ball,,,TB,COL,R,L,FF,96.4,97.8
2025-03-28,605361,664126,,ball,,,TB,COL,R,L,SL,85.0,85.8
2025-03-28,605361,664126,,ball,,,TB,COL,R,L,FF,96.4,97.0
2025-03-28,691406,680767,strikeout,swinging_strike,,,TB,COL,R,R,FF,98.1,98.5
2025-03-28,691406,680767,,foul,92.8,45,TB,COL,R,R,SL,85.6,87.2
2025-03-28,691406,680767,,called_strike,,,TB,COL,R,R,SL,86.2,88.0
2025-03-28,691406,680767,,foul,80.3,16,TB,COL,R,R,FF,97.4,98.5
2025-03-28,664040,680767,field_out,hit_into_play,98.1,-2,TB,COL,R,L,CH,91.2,91.7
2025-03-28,664040,680767,,ball,,,TB,COL,R,L,FF,97.6,98.1
2025-03-28,664040,680767,,ball,,,TB,COL,R,L,CH,90.4,90.9
2025-03-28,664040,680767,,swinging_strike,,,TB,COL,R,L,CH,89.5,90.3
2025-03-28,650490,680767,field_out,hit_into_play,95.9,21,TB,COL,R,R,FF,96.1,97.2
2025-03-28,650490,680767,,ball,,,TB,COL,R,R,FF,97.1,97.9
2025-03-28,650490,680767,,ball,,,TB,COL,R,R,FF,96.8,98.4
2025-03-28,696100,682254,field_out,hit_into_play,106.0,25,TB,COL,L,R,FF,100.6,102.1
2025-03-28,696100,682254,,foul,72.5,48,TB,COL,L,R,SL,90.0,90.8
2025-03-28,696100,682254,,foul,88.0,54,TB,COL,L,R,FF,99.6,100.7
2025-03-28,696100,682254,,foul,,,TB,COL,L,R,SL,90.1,92.0
2025-03-28,669911,682254,strikeout,swinging_strike,,,TB,COL,L,R,FF,99.7,100.9
2025-03-28,669911,682254,,swinging_strike,,,TB,COL,L,R,FF,99.2,100.7
2025-03-28,669911,682254,,swinging_strike,,,TB,COL,L,R,FF,99.1,100.1
2025-03-28,669911,682254,,ball,,,TB,COL,L,R,FF,98.6,99.7
2025-03-28,592178,682254,field_out,hit_into_play,87.3,26,TB,COL,L,R,FF,99.7,101.0
2025-03-28,592178,682254,,foul,74.4,43,TB,COL,L,R,SL,87.7,88.8
2025-03-28,592178,682254,,swinging_strike,,,TB,COL,L,R,SL,90.5,92.2
2025-03-28,641857,682254,single,hit_into_play,53.3,-52,TB,COL,L,L,FF,98.4,99.1
2025-03-28,678554,683409,force_out,hit_into_play,111.0,2,TB,COL,R,R,FF,96.4,97.0
2025-03-28,678554,683409,,blocked_ball,,,TB,COL,R,R,FF,97.7,98.8
2025-03-28,678554,683409,,ball,,,TB,COL,R,R,CH,90.5,91.4
2025-03-28,678554,683409,,foul,,,TB,COL,R,R,SL,91.4,92.3
2025-03-28,678554,683409,,ball,,,TB,COL,R,R,SL,91.1,91.9
2025-03-28,670764,683409,strikeout,swinging_strike,,,TB,COL,R,L,FF,97.4,97.8
2025-03-28,670764,683409,,foul,98.9,11,TB,COL,R,L,CH,89.0,88.9
2025-03-28,670764,683409,,foul,,,TB,COL,R,L,FF,97.5,97.7
2025-03-28,670764,683409,,called_strike,,,TB,COL,R,L,FF,97.4,98.1
2025-03-28,670764,683409,,blocked_ball,,,TB,COL,R,L,CH,90.2,91.3
2025-03-28,670764,683409,,ball,,,TB,COL,R,L,FF,98.1,98.5
2025-03-28,676356,683409,single,hit_into_play,94.0,6,TB,COL,R,R,CH,89.4,89.8
2025-03-28,676356,683409,,called_strike,,,TB,COL,R,R,FF,97.2,97.5
2025-03-28,676356,683409,,swinging_strike,,,TB,COL,R,R,FF,97.1,97.6
2025-03-28,676609,641755,single,hit_into_play,70.2,23,TB,COL,R,R,SL,87.0,86.4
2025-03-28,676609,641755,,foul_bunt,,,TB,COL,R,R,SL,87.1,86.8
2025-03-28,643376,641755,walk,ball,,,TB,COL,R,R,FF,94.2,93.3
2025-03-28,643376,641755,,ball,,,TB,COL,R,R,SL,84.7,84.2
2025-03-28,643376,641755,,blocked_ball,,,TB,COL,R,R,SL,87.0,86.7
2025-03-28,643376,641755,,ball,,,TB,COL,R,R,SL,86.5,85.5
2025-03-28,666018,641755,sac_fly,hit_into_play,98.6,37,TB,COL,R,L,SL,86.6,85.9
2025-03-28,666018,641755,,ball,,,TB,COL,R,L,FF,95.4,94.4
2025-03-28,666018,641755,,ball,,,TB,COL,R,L,CU,80.0,79.3
2025-03-28,691406,641755,double,hit_into_play,85.1,12,TB,COL,R,R,SL,86.3,85.8
2025-03-28,691406,641755,,ball,,,TB,COL,R,R,SL,84.8,84.6
2025-03-28,691406,641755,,foul,90.5,76,TB,COL,R,R,FF,94.8,93.9
2025-03-28,691406,641755,,ball,,,TB,COL,R,R,SL,85.7,85.3
2025-03-28,664040,641755,single,hit_into_play,106.0,5,TB,COL,R,L,FF,94.0,93.8
2025-03-28,678662,685801,field_out,hit_into_play,95.9,20,TB,COL,R,R,FF,94.7,96.0
2025-03-28,678662,685801,,ball,,,TB,COL,R,R,FF,96.2,97.9
2025-03-28,686668,685801,field_out,hit_into_play,78.0,-47,TB,COL,R,R,FF,97.2,98.2
2025-03-28,686668,685801,,ball,,,TB,COL,R,R,SL,89.4,90.8
2025-03-28,686668,685801,,ball,,,TB,COL,R,R,SL,89.2,90.2
2025-03-28,687597,685801,strikeout,swinging_strike,,,TB,COL,R,R,SL,90.4,91.3
2025-03-28,687597,685801,,ball,,,TB,COL,R,R,SL,79.9,80.4
2025-03-28,687597,685801,,foul,,,TB,COL,R,R,FF,97.5,99.3
2025-03-28,687597,685801,,foul,89.9,23,TB,COL,R,R,SL,86.3,87.9
2025-03-28,687597,685801,,foul,71.9,-38,TB,COL,R,R,FF,94.5,95.5
2025-03-28,650490,607536,field_out,hit_into_play,92.8,33,TB,COL,L,R,SI,92.0,92.4
2025-03-28,650490,607536,,ball,,,TB,COL,L,R,SL,88.2,89.1
2025-03-28,678554,607536,strikeout,swinging_strike_blocked,,,TB,COL,L,R,KC,85.9,87.6
2025-03-28,678554,607536,,foul,,-34,TB,COL,L,R,SI,92.5,93.0
2025-03-28,678554,607536,,ball,,,TB,COL,L,R,SL,88.0,88.7
2025-03-28,678554,607536,,called_strike,,,TB,COL,L,R,SL,88.4,89.4
2025-03-28,678554,607536,,ball,,,TB,COL,L,R,SI,92.8,93.3
2025-03-28,670764,607536,field_out,hit_into_play,69.3,70,TB,COL,L,R,FF,91.6,92.0
2025-03-28,670764,607536,,foul_tip,,,TB,COL,L,R,SI,90.6,91.2
2025-03-28,571657,686752,field_out,hit_into_play,93.9,-9,TB,COL,R,R,SL,88.3,89.3
2025-03-28,571657,686752,,called_strike,,,TB,COL,R,R,FF,95.5,97.1
2025-03-28,571657,686752,,ball,,,TB,COL,R,R,FF,95.3,96.2
2025-03-28,605361,686752,strikeout,swinging_strike,,,TB,COL,R,L,FF,95.8,96.6
2025-03-28,605361,686752,,foul,78.7,12,TB,COL,R,L,FC,92.3,93.6
2025-03-28,605361,686752,,swinging_strike,,,TB,COL,R,L,FC,91.3,93.2
2025-03-28,605361,686752,,ball,,,TB,COL,R,L,FF,94.5,95.7
2025-03-28,696100,686752,double,hit_into_play,93.8,-5,TB,COL,R,R,CH,84.0,84.9
2025-03-28,669911,686752,strikeout,swinging_strike,,,TB,COL,R,L,CH,83.6,84.6
2025-03-28,669911,686752,,called_strike,,,TB,COL,R,L,CH,84.3,84.9
2025-03-28,669911,686752,,foul,91.4,7,TB,COL,R,L,SL,89.7,91.0
2025-03-28,676356,607536,strikeout,swinging_strike,,,TB,COL,L,R,ST,87.2,88.2
2025-03-28,676356,607536,,called_strike,,,TB,COL,L,R,SL,89.4,90.6
2025-03-28,676356,607536,,swinging_strike,,,TB,COL,L,R,FF,92.8,94.0
2025-03-28,666139,607536,single,hit_into_play,98.0,-15,TB,COL,L,L,KC,86.0,87.3
2025-03-28,666139,607536,,foul,71.0,15,TB,COL,L,L,ST,86.5,86.6
2025-03-28,666139,607536,,ball,,,TB,COL,L,L,ST,86.1,86.2
2025-03-28,666139,607536,,foul,,,TB,COL,L,L,SI,94.1,95.0
2025-03-28,666139,607536,,foul,68.8,52,TB,COL,L,L,ST,85.6,85.5
2025-03-28,666139,607536,,called_strike,,,TB,COL,L,L,ST,85.1,85.7
2025-03-28,666139,607536,,called_strike,,,TB,COL,L,L,SL,88.9,90.3
2025-03-28,643376,607536,strikeout,swinging_strike,,,TB,COL,L,R,FF,94.3,95.0
2025-03-28,643376,607536,,foul,68.6,27,TB,COL,L,R,KC,84.5,85.5
2025-03-28,643376,607536,,swinging_strike,,,TB,COL,L,R,CH,89.1,89.7
2025-03-28,643376,607536,,called_strike,,,TB,COL,L,R,SI,93.0,94.0
2025-03-28,666624,607536,field_error,hit_into_play,97.5,-33,TB,COL,L,R,ST,84.9,85.0
2025-03-28,666624,607536,,called_strike,,,TB,COL,L,R,FF,93.6,94.7
2025-03-28,666624,607536,,ball,,,TB,COL,L,R,KC,83.8,84.8
2025-03-28,666624,607536,,swinging_strike,,,TB,COL,L,R,KC,85.2,86.2
2025-03-28,691406,607536,field_out,hit_into_play,92.2,2,TB,COL,L,R,SI,91.6,92.2
2025-03-28,691406,607536,,called_strike,,,TB,COL,L,R,SI,91.9,93.1
2025-03-28,592178,686752,field_out,hit_into_play,53.5,-22,TB,COL,R,R,SL,88.1,89.1
2025-03-28,592178,686752,,ball,,,TB,COL,R,R,CH,84.7,85.6
2025-03-28,592178,686752,,foul,70.9,28,TB,COL,R,R,SL,87.3,88.5
2025-03-28,592178,686752,,swinging_strike,,,TB,COL,R,R,SL,86.0,87.4
2025-03-28,592178,686752,,ball,,,TB,COL,R,R,SL,90.4,92.1
2025-03-28,641857,686752,double,hit_into_play,106.7,15,TB,COL,R,L,FF,95.3,95.9
2025-03-28,641857,686752,,ball,,,TB,COL,R,L,CH,84.5,84.9
2025-03-28,678662,686752,strikeout,called_strike,,,TB,COL,R,R,FF,96.3,97.7
2025-03-28,678662,686752,,ball,,,TB,COL,R,R,CH,85.9,86.7
2025-03-28,678662,686752,,foul,90.6,53,TB,COL,R,R,FF,96.4,97.6
2025-03-28,678662,686752,,swinging_strike,,,TB,COL,R,R,SL,88.4,90.0
2025-03-28,678662,686752,,ball,,,TB,COL,R,R,FF,96.0,96.8
2025-03-28,678662,686752,,foul,79.3,23,TB,COL,R,R,FF,94.6,95.8
2025-03-28,678662,686752,,ball,,,TB,COL,R,R,SL,89.7,90.9
2025-03-28,686668,686752,strikeout,swinging_strike,,,TB,COL,R,R,CH,85.8,86.5
2025-03-28,686668,686752,,foul,71.2,49,TB,COL,R,R,SL,88.9,90.4
2025-03-28,686668,686752,,ball,,,TB,COL,R,R,FF,96.4,97.3
2025-03-28,686668,686752,,ball,,,TB,COL,R,R,CH,84.7,85.2
2025-03-28,686668,686752,,swinging_strike,,,TB,COL,R,R,CH,85.2,85.5
2025-03-28,686668,686752,,foul,82.6,67,TB,COL,R,R,FF,93.7,95.0
2025-03-28,664040,607536,double_play,hit_into_play,109.5,6,TB,COL,L,L,ST,84.5,84.9
2025-03-28,664040,607536,,swinging_strike,,,TB,COL,L,L,SI,91.1,92.5
2025-03-28,650490,607536,single,hit_into_play,70.7,-60,TB,COL,L,R,SI,92.1,92.9
2025-03-28,650490,607536,,ball,,,TB,COL,L,R,SL,88.2,88.9
2025-03-28,678554,607536,strikeout,swinging_strike,,,TB,COL,L,R,ST,86.5,87.3
2025-03-28,678554,607536,,foul,25.7,-37,TB,COL,L,R,FF,92.6,93.8
2025-03-28,678554,607536,,ball,,,TB,COL,L,R,KC,83.8,84.3
2025-03-28,678554,607536,,called_strike,,,TB,COL,L,R,SI,91.0,91.1
2025-03-28,687597,686752,field_out,hit_into_play,72.5,-36,TB,COL,R,R,CH,86.1,87.5
2025-03-28,687597,686752,,foul,82.1,55,TB,COL,R,R,FF,95.0,96.9
2025-03-28,687597,686752,,ball,,,TB,COL,R,R,FF,94.2,95.3
2025-03-28,687597,686752,,swinging_strike,,,TB,COL,R,R,FF,94.0,95.5
2025-03-28,687597,686752,,ball,,,TB,COL,R,R,FF,95.3,96.2
2025-03-28,571657,686752,sac_fly,hit_into_play,101.1,27,TB,COL,R,R,FF,95.4,96.5
2025-03-28,571657,686752,,ball,,,TB,COL,R,R,FF,95.4,96.7
2025-03-28,571657,686752,,ball,,,TB,COL,R,R,SL,90.1,91.1
2025-03-28,605361,686752,strikeout,called_strike,,,TB,COL,R,L,FF,95.5,96.6
2025-03-28,605361,686752,,foul,73.0,23,TB,COL,R,L,FF,95.1,96.5
2025-03-28,605361,686752,,ball,,,TB,COL,R,L,FF,95.6,97.6
2025-03-28,605361,686752,,foul,73.8,46,TB,COL,R,L,FC,91.0,92.1
2025-03-28,605361,686752,,ball,,,TB,COL,R,L,FC,92.8,94.1
2025-03-28,696100,686752,single,hit_into_play,72.4,17,TB,COL,R,R,SL,90.5,91.9
2025-03-28,696100,686752,,ball,,,TB,COL,R,R,CH,85.1,85.8
2025-03-28,696100,686752,,swinging_strike_blocked,,,TB,COL,R,R,CH,86.4,87.4
2025-03-28,696100,686752,,foul,74.4,26,TB,COL,R,R,FF,95.2,96.2
2025-03-28,696100,686752,,ball,,,TB,COL,R,R,SL,89.5,91.4
2025-03-28,669911,686752,hit_by_pitch,hit_by_pitch,,,TB,COL,R,L,CU,81.0,81.3
2025-03-28,669911,686752,,foul,91.9,62,TB,COL,R,L,FF,95.7,97.0
2025-03-28,669911,686752,,ball,,,TB,COL,R,L,FC,91.8,93.1
2025-03-28,669911,686752,,called_strike,,,TB,COL,R,L,CU,79.4,79.9
2025-03-28,670764,607536,field_out,hit_into_play,100.0,16,TB,COL,L,R,CH,89.0,90.2
2025-03-28,670764,607536,,foul,77.9,-26,TB,COL,L,R,SI,93.9,94.9
2025-03-28,670764,607536,,ball,,,TB,COL,L,R,KC,84.8,85.2
2025-03-28,676356,607536,field_out,hit_into_play,64.0,-23,TB,COL,L,R,FF,92.2,93.1
2025-03-28,676356,607536,,ball,,,TB,COL,L,R,SI,93.2,93.8
2025-03-28,676356,607536,,called_strike,,,TB,COL,L,R,SI,92.0,93.0
2025-03-28,666139,607536,field_out,hit_into_play,71.4,-18,TB,COL,L,L,KC,85.5,86.6
2025-03-28,666139,607536,,ball,,,TB,COL,L,L,SL,89.8,90.8
2025-03-28,666139,607536,,swinging_strike,,,TB,COL,L,L,ST,84.4,84.2
2025-03-28,666139,607536,,ball,,,TB,COL,L,L,ST,84.8,84.6
2025-03-28,666139,607536,,called_strike,,,TB,COL,L,L,SI,92.3,92.9
2025-03-28,592178,686752,field_out,hit_into_play,93.1,27,TB,COL,R,R,FF,94.6,96.3
2025-03-28,641857,686752,walk,ball,,,TB,COL,R,L,FF,94.1,95.2
2025-03-28,641857,686752,,ball,,,TB,COL,R,L,FC,92.1,93.4
2025-03-28,641857,686752,,foul,72.1,-30,TB,COL,R,L,FC,91.7,93.3
2025-03-28,641857,686752,,ball,,,TB,COL,R,L,CH,84.6,85.5
2025-03-28,641857,686752,,ball,,,TB,COL,R,L,FC,92.0,93.1
2025-03-28,678662,686752,double,hit_into_play,108.7,-12,TB,COL,R,R,CH,85.7,86.8
2025-03-28,686668,686752,strikeout,called_strike,,,TB,COL,R,R,FF,96.0,97.5
2025-03-28,686668,686752,,swinging_strike,,,TB,COL,R,R,SL,90.0,90.8
2025-03-28,686668,686752,,called_strike,,,TB,COL,R,R,SL,89.9,91.4
2025-03-28,687597,686752,field_error,hit_into_play,83.8,-7,TB,COL,R,R,CH,84.2,85.0
2025-03-28,687597,686752,,swinging_strike,,,TB,COL,R,R,CH,86.8,87.6
2025-03-28,687597,686752,,called_strike,,,TB,COL,R,R,FF,95.1,95.9
2025-03-28,643376,607536,strikeout,swinging_strike_blocked,,,TB,COL,L,R,KC,84.5,85.2
2025-03-28,643376,607536,,foul,92.4,1,TB,COL,L,R,ST,85.7,86.0
2025-03-28,643376,607536,,foul,91.2,75,TB,COL,L,R,FF,92.8,93.0
2025-03-28,643376,607536,,ball,,,TB,COL,L,R,SL,89.5,89.7
2025-03-28,643376,607536,,called_strike,,,TB,COL,L,R,SI,92.1,92.7
2025-03-28,666624,607536,strikeout,called_strike,,,TB,COL,L,R,ST,84.9,85.8
2025-03-28,666624,607536,,ball,,,TB,COL,L,R,KC,84.8,85.4
2025-03-28,666624,607536,,foul,95.1,36,TB,COL,L,R,SL,88.9,90.0
2025-03-28,666624,607536,,called_strike,,,TB,COL,L,R,FF,92.2,93.1
2025-03-28,691406,607536,field_out,hit_into_play,95.9,50,TB,COL,L,R,FF,91.3,91.7
2025-03-28,571657,686752,field_out,hit_into_play,71.6,45,TB,COL,R,R,SL,88.0,89.2
2025-03-28,605361,686752,field_out,hit_into_play,84.6,55,TB,COL,R,L,FC,91.8,93.1
2025-03-28,605361,686752,,foul,79.6,39,TB,COL,R,L,FF,94.9,96.0
2025-03-28,605361,686752,,ball,,,TB,COL,R,L,CU,79.8,80.2
2025-03-28,696100,686752,field_out,hit_into_play,86.8,60,TB,COL,R,R,CH,85.4,86.4
2025-03-28,696100,686752,,swinging_strike,,,TB,COL,R,R,SL,88.0,89.3
2025-03-28,696100,686752,,foul,75.9,55,TB,COL,R,R,FF,95.6,97.0
2025-03-28,664040,607536,strikeout,swinging_strike,,,TB,COL,L,L,KC,84.6,85.2
2025-03-28,664040,607536,,called_strike,,,TB,COL,L,L,ST,84.3,84.8
2025-03-28,664040,607536,,called_strike,,,TB,COL,L,L,ST,83.4,83.4
2025-03-28,650490,607536,field_out,hit_into_play,99.2,40,TB,COL,L,R,CH,86.5,87.3
2025-03-28,650490,607536,,foul,75.4,53,TB,COL,L,R,FF,91.4,92.6
2025-03-28,650490,607536,,ball,,,TB,COL,L,R,SI,90.8,91.4
2025-03-28,678554,607536,field_out,hit_into_play,78.8,5,TB,COL,L,R,ST,82.7,83.7
2025-03-28,678554,607536,,foul,64.8,27,TB,COL,L,R,SI,90.0,90.4
2025-03-28,678554,607536,,called_strike,,,TB,COL,L,R,SI,90.7,91.7
2025-03-28,669911,686752,strikeout,swinging_strike,,,TB,COL,R,L,CH,84.3,85.1
2025-03-28,669911,686752,,ball,,,TB,COL,R,L,FF,96.6,97.4
2025-03-28,669911,686752,,called_strike,,,TB,COL,R,L,CH,84.6,85.6
2025-03-28,669911,686752,,foul,84.8,83,TB,COL,R,L,SL,90.0,91.3
2025-03-28,592178,686752,strikeout,swinging_strike,,,TB,COL,R,R,CH,83.9,85.1
2025-03-28,592178,686752,,swinging_strike,,,TB,COL,R,R,CH,84.6,85.1
2025-03-28,592178,686752,,swinging_strike,,,TB,COL,R,R,SL,90.7,92.7
2025-03-28,641857,686752,single,hit_into_play,109.6,-1,TB,COL,R,L,FF,95.0,96.6
2025-03-28,678662,686752,single,hit_into_play,78.0,-62,TB,COL,R,R,SL,90.6,91.6
2025-03-28,678662,686752,,foul,78.0,47,TB,COL,R,R,FF,95.6,96.7
2025-03-28,686668,686752,field_out,hit_into_play,98.3,-24,TB,COL,R,R,FF,94.6,96.0
2025-03-28,686668,686752,,ball,,,TB,COL,R,R,FF,95.7,96.9
2025-03-28,678882,592426,field_out,hit_into_play,77.8,-35,TEX,BOS,R,R,SL,88.3,89.7
2025-03-28,678882,592426,,foul,80.9,16,TEX,BOS,R,R,FF,94.6,95.7
2025-03-28,657136,592426,field_out,hit_into_play,106.7,37,TEX,BOS,R,R,FF,93.0,95.0
2025-03-28,657136,592426,,foul,66.3,-43,TEX,BOS,R,R,SL,87.6,88.2
2025-03-28,657136,592426,,ball,,,TEX,BOS,R,R,FF,94.1,95.7
2025-03-28,657136,592426,,called_strike,,,TEX,BOS,R,R,FF,95.3,96.5
2025-03-28,677800,592426,field_out,hit_into_play,98.5,66,TEX,BOS,R,L,FF,94.2,94.4
2025-03-28,677800,592426,,ball,,,TEX,BOS,R,L,CU,85.9,87.0
2025-03-28,677800,592426,,called_strike,,,TEX,BOS,R,L,FF,94.1,94.2
2025-03-28,666969,657514,field_out,hit_into_play,83.9,45,TEX,BOS,L,R,CH,79.9,78.5
2025-03-28,666969,657514,,foul,,,TEX,BOS,L,R,CU,79.7,78.1
2025-03-28,666969,657514,,ball,,,TEX,BOS,L,R,SI,93.0,91.7
2025-03-28,666969,657514,,ball,,,TEX,BOS,L,R,CH,80.3,79.1
2025-03-28,666969,657514,,called_strike,,,TEX,BOS,L,R,SI,92.5,91.2
2025-03-28,666969,657514,,called_strike,,,TEX,BOS,L,R,FC,86.5,85.3
2025-03-28,607680,657514,field_out,hit_into_play,71.4,-5,TEX,BOS,L,R,CH,79.2,78.1
2025-03-28,607680,657514,,foul,,,TEX,BOS,L,R,SI,92.5,91.3
2025-03-28,607680,657514,,ball,,,TEX,BOS,L,R,CH,79.3,78.1
2025-03-28,607680,657514,,called_strike,,,TEX,BOS,L,R,FC,86.4,85.4
2025-03-28,694671,657514,field_out,hit_into_play,102.7,-18,TEX,BOS,L,R,CH,81.1,80.1
2025-03-28,694671,657514,,ball,,,TEX,BOS,L,R,CH,80.7,79.5
2025-03-28,694671,657514,,foul,97.4,-2,TEX,BOS,L,R,FC,87.0,85.8
2025-03-28,692225,657097,field_out,hit_into_play,91.8,68,TEX,BOS,R,R,FF,92.6,93.0
2025-03-28,692225,657097,,ball,,,TEX,BOS,R,R,CH,86.4,86.7
2025-03-28,692225,657097,,ball,,,TEX,BOS,R,R,FF,93.3,93.6
2025-03-28,692225,657097,,foul,67.7,14,TEX,BOS,R,R,ST,82.1,82.0
2025-03-28,692225,657097,,called_strike,,,TEX,BOS,R,R,ST,83.0,82.6
2025-03-28,596115,657097,field_out,hit_into_play,79.7,-34,TEX,BOS,R,R,FF,94.9,94.2
2025-03-28,596115,657097,,foul,91.1,-11,TEX,BOS,R,R,CH,86.5,86.2
2025-03-28,596115,657097,,foul,80.8,38,TEX,BOS,R,R,FF,94.0,94.1
2025-03-28,596115,657097,,foul,,,TEX,BOS,R,R,FF,94.7,94.2
2025-03-28,671213,657097,field_out,hit_into_play,87.6,29,TEX,BOS,R,L,CH,85.2,84.6
2025-03-28,671213,657097,,foul,63.8,44,TEX,BOS,R,L,CH,85.1,85.4
2025-03-28,671213,657097,,ball,,,TEX,BOS,R,L,FF,93.1,93.3
2025-03-28,671213,657097,,swinging_strike,,,TEX,BOS,R,L,CH,85.2,85.2
2025-03-28,671213,657097,,foul,47.3,6,TEX,BOS,R,L,CH,84.1,83.1
2025-03-28,671213,657097,,ball,,,TEX,BOS,R,L,FF,93.8,94.0
2025-03-28,608369,657514,field_out,hit_into_play,102.3,35,TEX,BOS,L,L,SI,92.3,90.6
2025-03-28,608369,657514,,ball,,,TEX,BOS,L,L,FC,86.1,84.5
2025-03-28,543760,669711,field_out,hit_into_play,96.1,0,TEX,BOS,R,R,SI,94.0,92.7
2025-03-28,543760,669711,,ball,,,TEX,BOS,R,R,SI,94.2,92.5
2025-03-28,665750,669711,strikeout,called_strike,,,TEX,BOS,R,L,SI,87.9,87.3
2025-03-28,665750,669711,,foul,73.4,40,TEX,BOS,R,L,FF,92.2,91.4
2025-03-28,665750,669711,,foul,69.1,44,TEX,BOS,R,L,SI,93.1,91.7
2025-03-28,665750,669711,,ball,,,TEX,BOS,R,L,SL,85.7,85.0
2025-03-28,665750,669711,,ball,,,TEX,BOS,R,L,SL,86.9,86.2
2025-03-28,608324,571948,field_out,hit_into_play,90.6,1,TEX,BOS,L,R,FF,87.9,87.6
2025-03-28,608324,571948,,ball,,,TEX,BOS,L,R,ST,78.4,78.5
2025-03-28,608324,571948,,ball,,,TEX,BOS,L,R,CH,81.7,81.6
2025-03-28,608324,571948,,called_strike,,,TEX,BOS,L,R,ST,77.3,77.4
2025-03-28,646240,571948,strikeout,swinging_strike,,,TEX,BOS,L,L,FF,89.0,88.6
2025-03-28,646240,571948,,foul,63.6,69,TEX,BOS,L,L,SI,87.9,87.6
2025-03-28,646240,571948,,foul,68.1,6,TEX,BOS,L,L,ST,78.4,78.5
2025-03-28,646240,571948,,ball,,,TEX,BOS,L,L,FF,88.3,88.3
2025-03-28,646240,571948,,ball,,,TEX,BOS,L,L,ST,78.4,78.4
2025-03-28,646240,571948,,swinging_strike,,,TEX,BOS,L,L,SI,86.9,86.7
2025-03-28,646240,571948,,called_strike,,,TEX,BOS,L,L,SI,86.6,86.5
2025-03-28,680776,571948,single,hit_into_play,75.7,28,TEX,BOS,L,L,SI,86.7,86.3
2025-03-28,680776,571948,,called_strike,,,TEX,BOS,L,L,SI,86.6,86.4
2025-03-28,678882,687847,field_out,hit_into_play,79.2,65,TEX,BOS,R,R,SL,87.8,88.6
2025-03-28,678882,687847,,foul,,,TEX,BOS,R,R,SL,87.5,88.3
2025-03-28,678882,687847,,ball,,,TEX,BOS,R,R,FF,97.2,97.8
2025-03-28,678882,687847,,foul,80.8,40,TEX,BOS,R,R,FF,97.3,97.7
2025-03-28,657136,687847,walk,ball,,,TEX,BOS,R,R,FF,95.7,96.1
2025-03-28,657136,687847,,ball,,,TEX,BOS,R,R,FF,97.5,98.2
2025-03-28,657136,687847,,ball,,,TEX,BOS,R,R,FF,97.0,97.4
2025-03-28,657136,687847,,ball,,,TEX,BOS,R,R,SL,88.4,89.3
2025-03-28,657136,687847,,foul,76.5,38,TEX,BOS,R,R,FF,96.1,96.4
2025-03-28,677800,687847,single,hit_into_play,82.9,8,TEX,BOS,R,L,FF,98.5,99.1
2025-03-28,677800,687847,,ball,,,TEX,BOS,R,L,FF,97.3,97.9
2025-03-28,641680,669711,field_out,hit_into_play,93.4,38,TEX,BOS,R,L,FF,93.5,92.8
2025-03-28,673962,669711,single,hit_into_play,90.5,13,TEX,BOS,R,R,SL,86.2,85.6
